institutionid,periodenddate,GHG_Emissions,Ticker
4085960,31-12-2015,9218.684199,
4085960,31-12-2016,19351.1699,ACA
4085960,31-12-2016,19351.1699,
4085960,31-12-2017,16111.58521,ACA
4085960,31-12-2017,16111.58521,
4085960,31-12-2018,18092.21,ACA
4085960,31-12-2018,18092.21,
4085960,31-12-2019,16495,ACA
4085960,31-12-2019,16495,
4085960,31-12-2020,14475,ACA
4085960,31-12-2020,14475,
4085960,31-12-2021,20601,ACA
4085960,31-12-2021,20601,
4085960,31-12-2022,27997,ACA
4085960,31-12-2022,27997,
4085960,31-12-2023,26434,ACA
4085960,31-12-2023,26434,
4087066,31-12-2013,3758.8017,ORA
4087066,31-12-2014,5465.7065,ORA
4087066,31-12-2015,12356.09,ORA
4087066,31-12-2016,14247.8755,ORA
4087066,31-12-2017,12154.4176,ORA
4087066,31-12-2018,27679.14,ORA
4087066,31-12-2019,458930.56,ORA
4087066,31-12-2020,95741,ORA
4087066,31-12-2021,111219,ORA
4087066,31-12-2022,183384,ORA
4087437,27-08-2016,11087.46889,WGO
4087437,26-08-2017,17143.76015,WGO
4087437,25-08-2018,20780.35531,WGO
4087437,31-08-2019,20117.6025,WGO
4087437,29-08-2020,23706.335,WGO
4087437,28-08-2021,13886,WGO
4087437,27-08-2022,14770,WGO
4087437,26-08-2023,13390.645,WGO
4087757,31-12-2013,12195692.04,TRP
4087757,31-12-2014,12600000.69,TRP
4087757,31-12-2015,13100004.45,TRP
4087757,31-12-2016,16199998.7,TRP
4087757,31-12-2017,12499999.88,TRP
4087757,31-12-2018,13395142.32,TRP
4087757,31-12-2019,14427861,TRP
4087757,31-12-2020,15812036.25,TRP
4087757,31-12-2021,19355139.23,TRP
4087757,31-12-2022,21133585.11,TRP
4087757,31-12-2023,18609000,TRP
4089081,31-12-2016,755.9580589,NNI
4089081,31-12-2016,755.9580589,
4089081,31-12-2017,733.3490538,NNI
4089081,31-12-2017,733.3490538,
4089081,31-12-2018,1016.435899,NNI
4089081,31-12-2018,1016.435899,
4089081,31-12-2019,1161.871331,NNI
4089081,31-12-2019,1161.871331,
4089081,31-12-2020,1063.898,NNI
4089081,31-12-2020,1063.898,
4089081,31-12-2021,993.765,NNI
4089081,31-12-2021,993.765,
4089081,31-12-2022,1059.018,NNI
4089081,31-12-2022,1059.018,
4089081,31-12-2023,746.749,NNI
4089081,31-12-2023,746.749,
4089108,31-12-2013,2705757.297,ENB
4089108,31-12-2013,2705757.297,
4089108,31-12-2014,2374123.5,ENB
4089108,31-12-2014,2374123.5,
4089108,31-12-2015,1799858.029,ENB
4089108,31-12-2015,1799858.029,
4089108,31-12-2016,2530543.531,ENB
4089108,31-12-2016,2530543.531,
4089108,31-12-2017,8305905.156,ENB
4089108,31-12-2017,8305905.156,
4089108,31-12-2018,10759999.04,ENB
4089108,31-12-2018,10759999.04,
4089108,31-12-2019,7619166.547,ENB
4089108,31-12-2019,7619166.547,
4089108,31-12-2020,6852670,ENB
4089108,31-12-2020,6852670,
4089108,31-12-2021,7431128,ENB
4089108,31-12-2021,7431128,
4089108,31-12-2022,7717086.429,ENB
4089108,31-12-2022,7717086.429,
4089108,31-12-2023,7480000,ENB
4089108,31-12-2023,7480000,
4089956,31-12-2016,15767.89264,AMRC
4089956,31-12-2017,17007.8228,AMRC
4089956,31-12-2018,21124.05526,AMRC
4089956,31-12-2019,21919.99738,AMRC
4089956,31-12-2020,315545,AMRC
4089956,31-12-2021,300693,AMRC
4089956,31-12-2022,324048,AMRC
4089956,31-12-2023,321111,AMRC
4091447,31-12-2013,1083636.666,WFRD
4091447,31-12-2014,547831.098,WFRD
4091447,31-12-2015,331754.578,WFRD
4091447,31-12-2016,196937.9551,WFRD
4091447,31-12-2017,103433.1677,WFRD
4091447,31-12-2018,134309.702,WFRD
4091447,31-12-2020,111783,WFRD
4091447,31-12-2021,227223.926,WFRD
4091447,31-12-2022,105268,WFRD
4091447,31-12-2023,116153,WFRD
4092258,31-10-2013,872.0661692,LB
4092258,31-10-2013,872.0661692,
4092258,31-10-2014,1039.602983,LB
4092258,31-10-2014,1039.602983,
4092258,31-10-2015,911.5306926,LB
4092258,31-10-2015,911.5306926,
4092258,31-10-2016,742.4202947,LB
4092258,31-10-2016,742.4202947,
4092258,31-10-2017,726.323276,LB
4092258,31-10-2017,726.323276,
4092258,31-10-2018,702.5805876,LB
4092258,31-10-2018,702.5805876,
4092258,31-10-2019,169.4880257,LB
4092258,31-10-2019,169.4880257,
4092258,31-10-2020,1161.188,LB
4092258,31-10-2020,1161.188,
4092258,31-10-2021,1633,LB
4092258,31-10-2021,1633,
4092258,31-10-2022,130,LB
4092258,31-10-2022,130,
4092258,31-10-2023,76,LB
4092258,31-10-2023,76,
4092673,31-12-2013,5941.952392,ITRI
4092673,31-12-2014,5826.207569,ITRI
4092673,31-12-2015,6522.8364,ITRI
4092673,31-12-2016,5193.0198,ITRI
4092673,31-12-2017,4733.9698,ITRI
4092673,31-12-2018,6000.635921,ITRI
4092673,31-12-2019,3887.94,ITRI
4092673,31-12-2020,5391.28,ITRI
4092673,31-12-2021,8865.327,ITRI
4092673,31-12-2022,7496.655,ITRI
4092673,31-12-2023,5430.092,ITRI
4095021,31-12-2013,21720462.31,PSX
4095021,31-12-2014,15723032.56,PSX
4095021,31-12-2015,8775999.987,PSX
4095021,31-12-2016,10678183.11,PSX
4095021,31-12-2017,29399999.94,PSX
4095021,31-12-2018,26500000.19,PSX
4095021,31-12-2019,30500000.06,PSX
4095021,31-12-2020,25490000,PSX
4095021,31-12-2021,30300000,PSX
4095021,31-12-2022,27764607.2,PSX
4095021,31-12-2023,31651102.15,PSX
4096220,31-08-2016,30871.15085,EPAC
4096220,31-08-2017,27946.1484,EPAC
4096220,31-08-2018,27406.43897,EPAC
4096220,31-08-2019,8822.550491,EPAC
4096220,31-08-2020,6453.244,EPAC
4096220,31-08-2021,13304.361,EPAC
4096220,31-08-2022,13663.461,EPAC
4096220,31-08-2023,12714.127,EPAC
4097102,31-12-2013,164385.8061,PWR
4097102,31-12-2014,194292.4452,PWR
4097102,31-12-2015,182157.3358,PWR
4097102,31-12-2016,179492.277,PWR
4097102,31-12-2017,217149.556,PWR
4097102,31-12-2018,243577.3788,PWR
4097102,31-12-2019,257681.399,PWR
4097102,31-12-2020,233082.175,PWR
4097102,31-12-2021,656798.637,PWR
4097102,31-12-2022,840123.936,PWR
4097102,31-12-2023,988361.193,PWR
4098304,31-12-2016,10815.22498,ICFI
4098304,31-12-2017,11196.29815,ICFI
4098304,31-12-2018,867.9498,ICFI
4098304,31-12-2019,525.0864,ICFI
4098304,31-12-2020,426.04,ICFI
4098304,31-12-2021,282.46,ICFI
4098304,31-12-2022,799.4,ICFI
4098304,31-12-2023,763,ICFI
4098968,31-12-2019,16892.0299,NRP
4098968,31-12-2020,4829.454,NRP
4098968,31-12-2021,1134.807,NRP
4098968,31-12-2022,1783.868,NRP
4098968,31-12-2023,1557.571,NRP
4099716,30-11-2016,521.4118603,TH
4099716,30-11-2017,569.7263711,TH
4099716,30-11-2018,765.5655405,TH
4099716,30-11-2019,1035.29281,TH
4099716,30-11-2020,1061.467,TH
4099716,30-11-2021,1053.44,TH
4099716,30-11-2022,1168.901,TH
4099716,30-11-2023,1221.249,TH
4100570,31-12-2013,378126.146,CLH
4100570,31-12-2014,345084.3286,CLH
4100570,31-12-2015,306262.6157,CLH
4100570,31-12-2016,187296.6274,CLH
4100570,31-12-2017,195821.1955,CLH
4100570,31-12-2018,198132.2908,CLH
4100570,31-12-2019,205615.7182,CLH
4100570,31-12-2020,189973.628,CLH
4100570,31-12-2021,1475430,CLH
4100570,31-12-2022,1569286,CLH
4100570,31-12-2023,1631889,CLH
4100855,31-12-2013,29708.76521,LNG
4100855,31-12-2014,33545.41598,LNG
4100855,31-12-2015,32488.90419,LNG
4100855,31-12-2016,102113.5903,LNG
4100855,31-12-2017,2516949.051,LNG
4100855,31-12-2018,3262001.39,LNG
4100855,31-12-2019,6748815.313,LNG
4100855,31-12-2020,6085564,LNG
4100855,31-12-2021,8934909.648,LNG
4100855,31-12-2022,10929577.6,LNG
4100855,31-12-2023,10871743.38,LNG
4101314,31-12-2016,2912.093696,PLUG
4101314,31-12-2017,4442.43582,PLUG
4101314,31-12-2018,5775.311039,PLUG
4101314,31-12-2019,7545.153858,PLUG
4101314,31-12-2021,15963.06,PLUG
4101314,31-12-2022,17435.663,PLUG
4101314,31-12-2023,18869.074,PLUG
4102003,31-12-2013,15822235.09,RSG
4102003,31-12-2013,15822235.09,
4102003,31-12-2014,15091090.91,RSG
4102003,31-12-2014,15091090.91,
4102003,31-12-2015,14949122.15,RSG
4102003,31-12-2015,14949122.15,
4102003,31-12-2016,13970248.85,RSG
4102003,31-12-2016,13970248.85,
4102003,31-12-2017,13489157.15,RSG
4102003,31-12-2017,13489157.15,
4102003,31-12-2018,13201888.74,RSG
4102003,31-12-2018,13201888.74,
4102003,31-12-2019,13933579.1,RSG
4102003,31-12-2019,13933579.1,
4102003,31-12-2020,13217573.49,RSG
4102003,31-12-2020,13217573.49,
4102003,31-12-2021,13646514.38,RSG
4102003,31-12-2021,13646514.38,
4102003,31-12-2022,13691139.28,RSG
4102003,31-12-2022,13691139.28,
4102003,31-12-2023,13003979,RSG
4102003,31-12-2023,13003979,
4102085,31-10-2013,6023.463457,FCEL
4102085,31-10-2014,5883.791453,FCEL
4102085,31-10-2015,5565.799712,FCEL
4102085,31-10-2016,3613.565378,FCEL
4102085,31-10-2017,3020.28141,FCEL
4102085,31-10-2018,2849.035718,FCEL
4102085,31-10-2019,3119.446,FCEL
4102085,31-10-2020,4100.078,FCEL
4102085,31-10-2021,4503.174,FCEL
4102085,31-10-2022,112483,FCEL
4102085,31-10-2023,126189,FCEL
4102200,30-06-2016,11477.454,EPM
4102200,30-06-2017,16494.488,EPM
4102200,30-06-2018,17039.212,EPM
4102200,30-06-2019,15330.97,EPM
4102200,30-06-2020,12489.191,EPM
4102200,30-06-2021,18081.276,EPM
4102200,30-06-2022,31774.914,EPM
4102200,30-06-2023,111194,EPM
4103411,31-12-2013,2207474.683,CE
4103411,31-12-2014,1928074.111,CE
4103411,31-12-2015,1659407.449,CE
4103411,31-12-2016,1916926.82,CE
4103411,31-12-2017,1820507,CE
4103411,31-12-2018,1812864,CE
4103411,31-12-2019,1935328.98,CE
4103411,31-12-2020,2275903,CE
4103411,31-12-2021,2052899.082,CE
4103411,31-12-2022,2346976.014,CE
4103411,31-12-2023,2482854.819,CE
4104139,03-01-2014,37684.01463,TRMB
4104139,03-01-2014,37684.01463,
4104139,02-01-2015,41829.95028,TRMB
4104139,02-01-2015,41829.95028,
4104139,01-01-2016,38349.53748,TRMB
4104139,01-01-2016,38349.53748,
4104139,30-12-2016,1312.9965,TRMB
4104139,30-12-2016,1312.9965,
4104139,29-12-2017,1456.696536,TRMB
4104139,29-12-2017,1456.696536,
4104139,28-12-2018,4750.788463,TRMB
4104139,28-12-2018,4750.788463,
4104139,03-01-2020,5021.1103,TRMB
4104139,03-01-2020,5021.1103,
4104139,01-01-2021,10346.332,TRMB
4104139,01-01-2021,10346.332,
4104139,31-12-2021,5481.655,TRMB
4104139,31-12-2021,5481.655,
4104139,31-12-2022,7013.228,TRMB
4104139,31-12-2022,7013.228,
4104139,29-12-2023,26329.835,TRMB
4104139,29-12-2023,26329.835,
4104164,28-06-2013,55909.65641,LHX
4104164,27-06-2014,53812.6588,LHX
4104164,03-07-2015,46225.15153,LHX
4104164,01-07-2016,65563.61322,LHX
4104164,30-06-2017,4367.513528,LHX
4104164,29-06-2018,531.8307,LHX
4104164,28-06-2019,573.0983294,LHX
4104164,31-12-2021,47849,LHX
4104164,30-12-2022,72103,LHX
4104164,29-12-2023,49788,LHX
4104850,29-06-2020,419177.392,GEL
4104850,29-06-2020,419177.392,
4104850,29-06-2020,419177.392,
4104850,31-12-2021,3956186,GEL
4104850,31-12-2021,3956186,
4104850,31-12-2021,3956186,
4104850,31-12-2022,3231594,GEL
4104850,31-12-2022,3231594,
4104850,31-12-2022,3231594,
4104850,31-12-2023,3250284.155,GEL
4104850,31-12-2023,3250284.155,
4104850,31-12-2023,3250284.155,
4112996,31-12-2013,514807.267,SD
4112996,31-12-2013,514807.267,SD
4112996,31-12-2014,380822.649,SD
4112996,31-12-2014,380822.649,SD
4112996,31-12-2015,178508.982,SD
4112996,31-12-2015,178508.982,SD
4112996,31-12-2016,170882.366,SD
4112996,31-12-2016,170882.366,SD
4112996,31-12-2017,170924.136,SD
4112996,31-12-2017,170924.136,SD
4112996,31-12-2018,144220.333,SD
4112996,31-12-2018,144220.333,SD
4112996,31-12-2019,94635.374,SD
4112996,31-12-2019,94635.374,SD
4112996,31-12-2020,48513.216,SD
4112996,31-12-2020,48513.216,SD
4112996,31-12-2021,93375.471,SD
4112996,31-12-2021,93375.471,SD
4112996,31-12-2022,74169.859,SD
4112996,31-12-2022,74169.859,SD
4112996,31-12-2023,33621.262,SD
4112996,31-12-2023,33621.262,SD
4120398,31-12-2016,145035.7765,MYRG
4120398,31-12-2017,159783.6077,MYRG
4120398,31-12-2018,153314.3352,MYRG
4120398,31-12-2019,46400.626,MYRG
4120398,31-12-2020,48678.713,MYRG
4120398,31-12-2021,61751,MYRG
4120398,31-12-2022,66378,MYRG
4120398,31-12-2023,74394,MYRG
4121009,31-12-2013,53026.86056,AROC
4121009,31-12-2014,46490.92582,AROC
4121009,31-12-2015,17654.26889,AROC
4121009,31-12-2016,14684.13262,AROC
4121009,31-12-2017,14403.5528,AROC
4121009,31-12-2018,15828.48008,AROC
4121009,31-12-2019,16606.65582,AROC
4121009,31-12-2020,23109.329,AROC
4121009,31-12-2021,20263.213,AROC
4121009,31-12-2022,19495.621,AROC
4121009,31-12-2023,18566.676,AROC
4121147,31-05-2016,138918.8003,WOR
4121147,31-05-2017,154736.3257,WOR
4121147,31-05-2018,166362.4103,WOR
4121147,31-05-2019,134257.0386,WOR
4121147,31-05-2020,134257,WOR
4121147,31-05-2021,130506,WOR
4121147,31-05-2022,142989,WOR
4121147,31-05-2023,144873,WOR
4121199,31-12-2013,17949278.03,LUV
4121199,31-12-2013,17949278.03,
4121199,31-12-2014,17784227.04,LUV
4121199,31-12-2014,17784227.04,
4121199,31-12-2015,18731062.04,LUV
4121199,31-12-2015,18731062.04,
4121199,31-12-2016,19664622.04,LUV
4121199,31-12-2016,19664622.04,
4121199,31-12-2017,20148910.03,LUV
4121199,31-12-2017,20148910.03,
4121199,31-12-2018,20537710.04,LUV
4121199,31-12-2018,20537710.04,
4121199,31-12-2019,20535526.1,LUV
4121199,31-12-2019,20535526.1,
4121199,31-12-2020,12597612.84,LUV
4121199,31-12-2020,12597612.84,
4121199,31-12-2021,16361878.45,LUV
4121199,31-12-2021,16361878.45,
4121199,31-12-2022,18642792.38,LUV
4121199,31-12-2022,18642792.38,
4121199,31-12-2023,20684739.36,LUV
4121199,31-12-2023,20684739.36,
4121346,31-12-2013,4341827.891,HON
4121346,31-12-2014,3983103.892,HON
4121346,31-12-2015,3521053.192,HON
4121346,31-12-2016,2699554,HON
4121346,31-12-2017,1355374.004,HON
4121346,31-12-2018,1479108.777,HON
4121346,31-12-2019,1090292.652,HON
4121346,31-12-2020,1387728,HON
4121346,31-12-2021,1324830,HON
4121346,31-12-2022,1059105,HON
4121346,31-12-2023,695159.079,HON
4121453,31-12-2016,23559.87885,VATE
4121453,31-12-2017,28320.68905,VATE
4121453,31-12-2018,34472.78111,VATE
4121453,31-12-2019,35404.8654,VATE
4121453,31-12-2020,20950.696,VATE
4121453,31-12-2021,35517.753,VATE
4121453,31-12-2022,37680.694,VATE
4121453,31-12-2023,27822.511,VATE
4121470,31-12-2013,126791343.1,DUK
4121470,31-12-2014,126000000.5,DUK
4121470,31-12-2015,109613737.1,DUK
4121470,31-12-2016,97942420.64,DUK
4121470,31-12-2017,96513935.2,DUK
4121470,31-12-2018,96560349.13,DUK
4121470,31-12-2019,85536582.14,DUK
4121470,31-12-2020,74985884.11,DUK
4121470,31-12-2021,78000000,DUK
4121470,31-12-2022,78800000,DUK
4121470,31-12-2023,72926744.84,DUK
4122208,31-03-2013,74689.1921,FLEX
4122208,31-03-2013,74689.1921,
4122208,31-03-2014,42284.05,FLEX
4122208,31-03-2014,42284.05,
4122208,31-03-2015,91916.0556,FLEX
4122208,31-03-2015,91916.0556,
4122208,31-03-2016,30383,FLEX
4122208,31-03-2016,30383,
4122208,31-03-2017,60563.0744,FLEX
4122208,31-03-2017,60563.0744,
4122208,31-03-2018,77504.114,FLEX
4122208,31-03-2018,77504.114,
4122208,31-03-2019,82432.106,FLEX
4122208,31-03-2019,82432.106,
4122208,31-03-2020,192798.468,FLEX
4122208,31-03-2020,192798.468,
4122208,31-03-2021,161653.65,FLEX
4122208,31-03-2021,161653.65,
4122208,31-03-2022,163245.532,FLEX
4122208,31-03-2022,163245.532,
4122208,31-03-2023,167998.803,FLEX
4122208,31-03-2023,167998.803,
4122365,31-12-2016,1079759.362,DK
4122365,31-12-2017,2231852.534,DK
4122365,31-12-2018,2471448.723,DK
4122365,31-12-2019,2341000,DK
4122365,31-12-2020,2300000,DK
4122365,31-12-2021,2200000,DK
4122365,31-12-2022,2701675.114,DK
4122365,31-12-2023,2701250.318,DK
4122605,31-12-2013,178810.6956,APH
4122605,31-12-2014,257923.8069,APH
4122605,31-12-2015,271812.1664,APH
4122605,31-12-2016,38371.18901,APH
4122605,31-12-2017,66150,APH
4122605,31-12-2018,74181.237,APH
4122605,31-12-2019,46469.572,APH
4122605,31-12-2020,38074.443,APH
4122605,31-12-2021,38057,APH
4122605,31-12-2022,44003,APH
4122605,31-12-2023,41395,APH
4132803,31-12-2013,13595.72823,SUNE
4132803,31-12-2014,17050.71273,SUNE
4133210,31-12-2016,225834.2506,MTRN
4133210,31-12-2017,243020.2851,MTRN
4133210,31-12-2018,240449.9104,MTRN
4133210,31-12-2019,226022.1002,MTRN
4133210,31-12-2020,67000,MTRN
4133210,31-12-2021,71000,MTRN
4133210,31-12-2022,72000,MTRN
4133210,31-12-2023,72000,MTRN
4135969,31-12-2013,31318.98701,FSV
4135969,31-12-2014,36398.97754,FSV
4135969,31-12-2015,17889.28582,FSV
4135969,31-12-2016,20569.2419,FSV
4135969,31-12-2017,23160.66668,FSV
4135969,31-12-2018,25098.94676,FSV
4135969,31-12-2019,31009.79899,FSV
4135969,31-12-2020,35066.376,FSV
4135969,31-12-2021,39076.12,FSV
4135969,31-12-2022,42324.019,FSV
4135969,31-12-2023,48557.128,FSV
4135999,31-12-2013,3348921.844,RRC
4135999,31-12-2014,3525067.74,RRC
4135999,31-12-2015,287697.971,RRC
4135999,31-12-2016,557150.408,RRC
4135999,31-12-2017,1112167.975,RRC
4135999,31-12-2018,1257191.469,RRC
4135999,31-12-2019,854487.021,RRC
4135999,31-12-2020,884445.455,RRC
4135999,31-12-2021,1979637.758,RRC
4135999,31-12-2022,193725.583,RRC
4135999,31-12-2023,202631.659,RRC
4136907,30-09-2013,281912.8518,EMR
4136907,30-09-2014,225862.4205,EMR
4136907,30-09-2015,186051.8638,EMR
4136907,30-09-2016,179750.6024,EMR
4136907,30-09-2017,124581.6486,EMR
4136907,30-09-2018,151044.8178,EMR
4136907,30-09-2019,163945.0132,EMR
4136907,30-09-2020,161030.973,EMR
4136907,30-09-2021,203073.32,EMR
4136907,30-09-2022,170613.636,EMR
4136907,30-09-2023,84685,EMR
4136924,31-12-2013,17199953.46,MPC
4136924,31-12-2014,17199953.48,MPC
4136924,31-12-2015,17599953.05,MPC
4136924,31-12-2016,15973066.94,MPC
4136924,31-12-2017,22184814.95,MPC
4136924,31-12-2018,36400000.28,MPC
4136924,31-12-2019,36800000.09,MPC
4136924,31-12-2020,32200000,MPC
4136924,31-12-2021,33011698.68,MPC
4136924,31-12-2022,33700000,MPC
4136924,31-12-2023,32999600,MPC
4137508,30-06-2016,2058.265413,ARRY
4137508,30-06-2017,2280.888127,ARRY
4137508,30-06-2018,2546.22278,ARRY
4142009,31-12-2013,802338.8285,WFG
4142009,31-12-2014,820455.5499,WFG
4142009,31-12-2015,750526.1399,WFG
4142009,31-12-2016,751389.0667,WFG
4142009,31-12-2017,863667.4548,WFG
4142009,31-12-2018,574600,WFG
4142009,31-12-2019,589999.855,WFG
4142009,31-12-2020,727714,WFG
4142009,31-12-2021,1155147,WFG
4142009,31-12-2022,1048517,WFG
4142009,31-12-2023,952000,WFG
4142210,31-12-2013,3287990.417,WCN
4142210,31-12-2014,3536362.706,WCN
4142210,31-12-2015,3378606.521,WCN
4142760,31-08-2013,26015.77255,ACN
4142760,31-08-2014,49665.42,ACN
4142760,31-08-2015,47089.44487,ACN
4142760,31-08-2016,53648.003,ACN
4142760,31-08-2017,49057.875,ACN
4142760,31-08-2018,51169.318,ACN
4142760,31-08-2019,49362.834,ACN
4142760,31-08-2020,45806.96,ACN
4142760,31-08-2021,44996.848,ACN
4142760,31-08-2022,17804,ACN
4142760,31-08-2023,22038,ACN
4144672,31-03-2013,2137739.805,EXP
4144672,31-03-2013,2137739.805,
4144672,31-03-2014,3361595.552,EXP
4144672,31-03-2014,3361595.552,
4144672,31-03-2015,3689129.92,EXP
4144672,31-03-2015,3689129.92,
4144672,31-03-2016,3654676.772,EXP
4144672,31-03-2016,3654676.772,
4144672,31-03-2017,3727170.048,EXP
4144672,31-03-2017,3727170.048,
4144672,31-03-2018,4148047.645,EXP
4144672,31-03-2018,4148047.645,
4144672,31-03-2019,4079670.818,EXP
4144672,31-03-2019,4079670.818,
4144672,31-03-2020,4564708.85,EXP
4144672,31-03-2020,4564708.85,
4144672,31-03-2021,5555215.707,EXP
4144672,31-03-2021,5555215.707,
4144672,31-03-2022,5547165.962,EXP
4144672,31-03-2022,5547165.962,
4144672,31-03-2023,5480000,EXP
4144672,31-03-2023,5480000,
4145136,31-12-2013,11090850.07,RF
4145136,31-12-2014,49450.67226,RF
4145136,31-12-2015,9963.0147,RF
4145136,31-12-2016,8873.6836,RF
4145136,31-12-2017,553220.542,RF
4145136,31-12-2018,682954.1152,RF
4145136,31-12-2019,640299.6339,RF
4145136,31-12-2020,577998,RF
4145136,31-12-2021,237419.408,RF
4145136,31-12-2022,318624.636,RF
4145136,31-12-2023,51,RF
4147411,31-12-2013,411.2919387,ADM
4147411,31-12-2014,440.1356811,ADM
4147411,31-12-2015,551.1427,ADM
4147411,31-12-2016,510.9523,ADM
4147411,31-12-2017,549.0109,ADM
4147411,31-12-2018,503.0088,ADM
4147411,31-12-2019,495.0379,ADM
4147411,31-12-2020,605,ADM
4147411,31-12-2021,929,ADM
4147411,31-12-2022,560,ADM
4147411,31-12-2023,1507,ADM
4147810,31-12-2013,274196.624,BATL
4147810,31-12-2014,297529.747,BATL
4147810,31-12-2015,136004.028,BATL
4147810,31-12-2016,183053.865,BATL
4147810,31-12-2017,180810.304,BATL
4147810,31-12-2018,93537.759,BATL
4147810,31-12-2019,79683.52,BATL
4147810,31-12-2020,62569.375,BATL
4147810,31-12-2021,157690.723,BATL
4147810,31-12-2022,104742.923,BATL
4147810,31-12-2023,49934.386,BATL
4149685,31-12-2013,81456.68335,SPXC
4149685,31-12-2014,82034.31883,SPXC
4149685,31-12-2015,40312.0487,SPXC
4149685,31-12-2016,33966.43626,SPXC
4149685,31-12-2017,30714.2735,SPXC
4149685,31-12-2018,15010,SPXC
4149685,31-12-2019,12925,SPXC
4149685,31-12-2020,13226,SPXC
4149685,31-12-2021,9209,SPXC
4149685,31-12-2022,11630,SPXC
4149685,31-12-2023,11440,SPXC
4153733,30-04-2013,52.95902806,OPTT
4153733,30-04-2014,21.72382165,OPTT
4153733,30-04-2015,59.16879758,OPTT
4153733,30-04-2016,9.947882183,OPTT
4153733,30-04-2017,11.80568284,OPTT
4153733,30-04-2018,6.994055997,OPTT
4153733,30-04-2019,8.515897339,OPTT
4153733,30-04-2020,22.004,OPTT
4153733,30-04-2021,14.983,OPTT
4153733,30-04-2022,19.987,OPTT
4153733,30-04-2023,28.319,OPTT
4155813,31-12-2013,418253.5484,ORA
4155813,31-12-2013,418253.5484,
4155813,31-12-2014,349192.39,ORA
4155813,31-12-2014,349192.39,
4155813,31-12-2015,352925.6,ORA
4155813,31-12-2015,352925.6,
4155813,31-12-2016,325584,ORA
4155813,31-12-2016,325584,
4155813,31-12-2017,335541.777,ORA
4155813,31-12-2017,335541.777,
4155813,31-12-2018,339155.062,ORA
4155813,31-12-2018,339155.062,
4155813,31-12-2019,302745.741,ORA
4155813,31-12-2019,302745.741,
4155813,31-12-2020,289693.373,ORA
4155813,31-12-2020,289693.373,
4155813,31-12-2021,317345.967,ORA
4155813,31-12-2021,317345.967,
4155813,31-12-2022,346455.649,ORA
4155813,31-12-2022,346455.649,
4155813,31-12-2023,384120.961,ORA
4155813,31-12-2023,384120.961,
4156047,28-12-2013,27729.47393,GRMN
4156047,28-12-2013,27729.47393,
4156047,27-12-2014,30408.56088,GRMN
4156047,27-12-2014,30408.56088,
4156047,26-12-2015,29851.0624,GRMN
4156047,26-12-2015,29851.0624,
4156047,31-12-2016,30944.36165,GRMN
4156047,31-12-2016,30944.36165,
4156047,30-12-2017,31036.45542,GRMN
4156047,30-12-2017,31036.45542,
4156047,29-12-2018,33531.48568,GRMN
4156047,29-12-2018,33531.48568,
4156047,28-12-2019,36682.23585,GRMN
4156047,28-12-2019,36682.23585,
4156047,26-12-2020,127977.305,GRMN
4156047,26-12-2020,127977.305,
4156047,25-12-2021,148599.644,GRMN
4156047,25-12-2021,148599.644,
4156047,31-12-2022,142820.178,GRMN
4156047,31-12-2022,142820.178,
4156047,30-12-2023,171330.587,GRMN
4156047,30-12-2023,171330.587,
4157397,31-12-2018,36826.39392,
4157397,31-12-2018,36826.39392,BX
4157397,31-12-2018,36826.39392,
4157397,31-12-2019,39166.06872,
4157397,31-12-2019,39166.06872,BX
4157397,31-12-2019,39166.06872,
4157397,31-12-2020,34127.071,
4157397,31-12-2020,34127.071,BX
4157397,31-12-2020,34127.071,
4157397,31-12-2021,8655.992,
4157397,31-12-2021,8655.992,BX
4157397,31-12-2021,8655.992,
4157397,31-12-2022,2814.775,
4157397,31-12-2022,2814.775,BX
4157397,31-12-2022,2814.775,
4157397,31-12-2023,2753.717,
4157397,31-12-2023,2753.717,BX
4157397,31-12-2023,2753.717,
4157476,31-12-2013,9884879.909,WDS
4157476,31-12-2014,10007231.93,WDS
4157476,31-12-2015,10113000.09,WDS
4157476,31-12-2016,10084000,WDS
4157476,31-12-2017,9882999.953,WDS
4157476,31-12-2018,9767100.043,WDS
4157476,31-12-2019,8839999.99,WDS
4157476,31-12-2020,3597999.99,WDS
4157476,31-12-2021,3541000,WDS
4157476,31-12-2022,5357000,WDS
4157476,31-12-2023,6172000,WDS
4158601,31-12-2013,1222101.762,KEX
4158601,31-12-2013,1222101.762,
4158601,31-12-2014,1437613.837,KEX
4158601,31-12-2014,1437613.837,
4158601,31-12-2015,1226277.571,KEX
4158601,31-12-2015,1226277.571,
4158601,31-12-2016,1044237.22,KEX
4158601,31-12-2016,1044237.22,
4158601,31-12-2017,964894.5531,KEX
4158601,31-12-2017,964894.5531,
4158601,31-12-2018,1046167.448,KEX
4158601,31-12-2018,1046167.448,
4158601,31-12-2019,878900.1479,KEX
4158601,31-12-2019,878900.1479,
4158601,31-12-2020,804900,KEX
4158601,31-12-2020,804900,
4158601,31-12-2021,796500,KEX
4158601,31-12-2021,796500,
4158601,31-12-2022,812200,KEX
4158601,31-12-2022,812200,
4158601,31-12-2023,770400,KEX
4158601,31-12-2023,770400,
4161102,31-12-2016,6011.9255,CLNE
4161102,31-12-2017,5693.0458,CLNE
4161102,31-12-2018,5766.866356,CLNE
4161102,31-12-2019,5660.191954,CLNE
