Announce Date,Reference_Year,Ticker,Acquirer Name,Annual_Sales (Million $),Acquirer_GHG_Emissions (Metric Tonnes),Carbon_Intensity,Acquirer_Classification,Target Name,Target_Classification,Seller Name,Announced Total Value (mil.),TV/EBITDA,T_minus_3_Date,T_minus_3_Price ($),T_plus_3_Date,T_plus_3_Price ($),Percent_Return,Deal Status
2017-07-20,2016,TDY,Teledyne Technologies Inc,2298.1,52704.87,22.9341,Green,Scientific Systems Inc,Neutral,,31.3,,2017-07-14,134.38,2017-07-24,136.63,1.67,Completed
2017-07-18,2016,WTTR,Select Water Solutions Inc,302.4,28365.29,93.8009,Brown,Rockwater Energy Solutions Inc,Neutral,,452.99,,2017-07-14,11.16,2017-07-21,13.78,23.53,Completed
2017-07-10,2016,GTY,Getty Realty Corp,115.27,1598.86,13.8705,Green,38 fee simple & 4 leasehold properties,Neutral,Applegreen PLC,70.1,,2017-07-06,16.87,2017-07-13,15.5,-8.12,Completed
2017-07-06,2016,VST,Vistra Corp,5164.0,52283283.24,10124.5707,Brown,Power Plant/TX,Neutral,,350.0,,2017-06-30,14.42,2017-07-10,14.1,-2.2,Completed
2017-07-05,2016,FET,Forum Energy Technologies Inc,587.64,7947.95,13.5253,Green,Multilift Inc,Neutral,Pelican Energy Partners LP,39.4,,2017-06-30,312.0,2017-07-10,298.0,-4.49,Completed
2017-07-05,2016,HAL,Halliburton Co,15887.0,885363.88,55.7288,Brown,Summit Esp LLC,Neutral,,,,2017-06-30,36.88,2017-07-10,36.54,-0.91,Completed
2017-07-03,2016,NGL,NGL Energy Partners LP,11742.11,13.08,0.0011,Green,Propane Services LLC,Neutral,Strength Capital Partners LLC,,,2017-06-29,8.34,2017-07-06,8.65,3.72,Completed
2017-06-30,2016,SHEL,Shell PLC,233591.0,35213155.0,271.7385,Brown,MP2 Energy IL LLC,Brown,,,,2017-06-26,36.74,2017-07-03,37.59,2.31,Completed
2017-06-26,2016,ALTO,Alto Ingredients Inc,1624.76,300372.7,184.8723,Brown,Illinois Corn Processing LLC,Neutral,,76.0,,2017-06-22,5.85,2017-06-29,6.2,5.98,Completed
2017-06-19,2016,EQT,EQT Corp,1913.34,593316.41,258.5549,Brown,EQT RE Merger Sub Inc,Brown,,6456.71,11.19,2017-06-15,29.23,2017-06-22,26.36,-9.83,Completed
2017-06-19,2016,OXY,Occidental Petroleum Corp,10090.0,10463554.07,743.488,Brown,Enhanced Oil Recovery Assets in Permian Basin,Brown,Hess Corp,600.0,,2017-06-15,48.3,2017-06-22,48.96,1.36,Completed
2017-06-13,2016,KEX,Kirby Corp,1770.67,1044237.22,589.7403,Brown,Stewart & Stevenson LLC,Brown,Parman Capital Group LLC,756.5,,2017-06-09,68.45,2017-06-16,64.35,-5.99,Completed
2017-06-05,2016,USDP,USD Partners LP,111.12,3709.09,33.4698,Brown,Crude oil terminal/Stroud,Brown,,,,2017-06-01,7.04,2017-06-08,5.69,-19.12,Completed
2017-05-30,2016,SHEL,Shell PLC,233591.0,35213155.0,271.7385,Brown,"Chevron Block 6,Chevron Block 5a,Chevron Block 5e",Brown,Chevron Corp,250.0,,2017-05-26,38.11,2017-06-02,37.8,-0.81,Completed
2017-05-25,2016,DTE,DTE Energy Co,10630.0,15885817.35,1907.4766,Brown,Gas to energy project,Brown,Fort Bend Power Producers LLC,,,2017-05-19,69.26,2017-05-30,71.29,2.94,Completed
2017-05-11,2016,CLH,Clean Harbors Inc,2755.23,2055097.61,645.6817,Brown,Lonestar West Inc,Neutral,,32.75,,2017-05-05,61.33,2017-05-15,58.35,-4.86,Completed
2017-05-08,2016,TDS,Telephone and Data Systems Inc,5155.0,22016.33,4.2709,Green,Sun Prairie telecommunication assets,Neutral,Sun Prairie Utilities,,,2017-05-04,20.17,2017-05-11,20.49,1.6,Completed
2017-05-04,2016,NVEE,NV5 Global Inc,223.91,1678.27,7.4953,Green,Energenz LLC,Neutral,,,,2017-04-28,9.68,2017-05-08,9.38,-3.1,Completed
2017-05-03,2016,NVAX,NOV Inc,15.35,339.45,22.11,Green,Drilling Technologies segment,Brown,Flotek Industries Inc,17.0,,2017-04-28,16.4,2017-05-08,14.6,-10.98,Completed
2017-05-02,2016,XIFR,XPLR Infrastructure LP,772.0,25553.45,5.287,Green,Golden West Wind Holdings LLC,Green,,422.0,,2017-04-28,22.39,2017-05-05,22.22,-0.77,Completed
2017-05-01,2016,XOM,Exxon Mobil Corp,200628.0,120041438.1,598.3284,Brown,Certain Assets,Neutral,Paramount Resources TEC Ltd,43.91,,2017-04-27,56.29,2017-05-04,56.56,0.47,Completed
2017-05-01,2016,PR,Permian Resources Corp,116.51,43054.61,369.5357,Brown,Oil & gas properties/Northern Delaware Basin,Brown,GMT Exploration Co LLC/CO,,,2017-04-27,15.21,2017-05-04,14.5,-4.61,Completed
2017-04-28,2016,ETR,Entergy Corp,10845.64,35189216.57,3003.6345,Brown,361 MW natural gas-fueled electrical generation plant,Brown,Calpine Corp,222.0,,2017-04-24,24.16,2017-05-01,23.95,-0.86,Completed
2017-04-26,2016,GPRE,Green Plains Inc,3410.88,1274854.59,373.7611,Brown,2 Cattle feeding operations,Brown,Cargill Inc,36.7,,2017-04-21,21.52,2017-05-01,21.28,-1.09,Completed
2017-04-25,2016,CHRD,Chord Energy Corp,826.64,278103.31,154.7814,Brown,North Star Water LLC,Neutral,,,,2017-04-21,7.69,2017-04-28,7.78,1.1,Completed
2017-04-12,2016,D,Dominion Energy Inc,11737.0,32679003.94,2673.0816,Brown,40-megawatt Midway II Project solar power plant,Green,Solar Frontier KK,,,2017-04-07,54.73,2017-04-17,54.98,0.45,Completed
2017-03-29,2016,CVE,Cenovus Energy Inc,11159.0,6490806.49,282.1381,Brown,Canadian conventional natural gas assets,Brown,ConocoPhillips,13196.47,,2017-03-24,11.12,2017-04-03,9.85,-11.42,Completed
2017-03-24,2016,AEP,American Electric Power Co Inc,16380.1,49727182.45,3035.829,Brown,Conesville power plant/Ohio,Brown,Dynegy Inc,,,2017-03-20,49.79,2017-03-27,50.96,2.36,Completed
2017-03-23,2016,TUSK,Mammoth Energy Services Inc,230.62,4202.87,18.2238,Green,Chieftain Sand & Proppant LLC,Brown,,36.0,,2017-03-17,18.87,2017-03-27,18.84,-0.16,Completed
2017-03-21,2016,TUSK,Mammoth Energy Services Inc,230.62,4202.87,18.2238,Green,Sturgeon Acquisitions LLC,Neutral,"Gulfport Energy Operating Corp,Wexford Capital LP,Rhino Resource Partners LP",,,2017-03-17,18.87,2017-03-24,19.04,0.93,Completed
2017-03-07,2016,BN,Brookfield Corp,24411.0,522582.23,21.4077,Green,TerraForm Power Inc,Green,,4724.71,17.98,2017-03-03,17.84,2017-03-10,17.83,-0.06,Completed
2017-03-07,2016,BN,Brookfield Corp,24411.0,522582.23,21.4077,Green,TerraForm Global Inc,Green,,954.09,11.64,2017-03-03,17.84,2017-03-10,17.83,-0.06,Completed
2017-03-02,2016,FANG,Diamondback Energy Inc,528.28,229623.57,284.1958,Brown,Brigham Resources LLC,Brown,"Yorktown Partners LLC (Fund: Yorktown Energy Partners IX LP),Warburg Pincus LLC (Fund: Warburg Pincus Private Equity XI LP),Pine Brook Road Partners LLC (Fund: Pine Brook Capital Partners II LP)",2550.0,,2017-02-24,79.29,2017-03-06,82.09,3.54,Completed
2017-03-01,2016,MPLX,MPLX LP,3028.0,305794.17,87.7545,Brown,Certain terminal pipeline & storage assets,Brown,Marathon Petroleum Corp,2015.0,,2017-02-24,17.59,2017-03-06,17.92,1.91,Completed
2017-02-22,2016,SD,SandRidge Energy Inc,392.26,170882.37,435.6299,Brown,13100 acres in Stack Formation,Neutral,"Red Mountain Energy Corp/United States,IOG Capital LP",,,2017-02-17,14.87,2017-02-27,14.3,-3.84,Completed
2017-02-13,2016,MPLX,MPLX LP,3028.0,305794.17,87.7545,Brown,Ozark pipeline,Brown,Enbridge Energy Partners LP,220.0,,2017-02-09,18.32,2017-02-16,17.97,-1.88,Completed
2017-02-10,2016,SR,Spire Inc,1537.3,2671.77,1.738,Green,PULS Inc,Neutral,,,,2017-02-06,46.01,2017-02-13,47.0,2.15,Completed
2017-02-09,2016,EQT,EQT Corp,1913.34,593316.41,258.5549,Brown,53400 core net Marcellus acres,Neutral,Talos Energy Inc,527.0,,2017-02-03,32.93,2017-02-13,31.64,-3.9,Completed
2017-02-01,2016,OKE,ONEOK Inc,8920.93,2500000.05,280.2397,Brown,ONEOK Partners LP,Neutral,,17377.65,11.54,2017-01-27,33.23,2017-02-06,33.47,0.73,Completed
2017-02-01,2016,WEC,WEC Energy Group Inc,7472.3,29138270.28,4866.8609,Brown,Bluewater gas storage facility,Brown,Plains All American Pipeline LP,230.0,,2017-01-27,44.66,2017-02-06,44.09,-1.27,Completed
2017-01-27,2016,ENB,Enbridge Inc,34560.0,2530543.53,82.1969,Brown,Midcoast Energy Partners LP,Brown,Enbridge Energy Partners LP,170.21,200.98,2017-01-23,27.26,2017-01-30,27.13,-0.47,Completed
2017-01-19,2016,ED,Consolidated Edison Inc,12075.0,3103618.47,244.2617,Brown,Juhl Energy Services Inc,Green,Juhl Energy Inc,,,2017-01-13,54.6,2017-01-23,54.12,-0.87,Completed
2017-01-19,2016,ED,Consolidated Edison Inc,12075.0,3103618.47,244.2617,Brown,Ross Solar Group LLC,Green,,,,2017-01-13,54.6,2017-01-23,54.12,-0.87,Completed
2017-01-17,2016,XOM,Exxon Mobil Corp,200628.0,120041438.1,598.3284,Brown,Unnamed Target,Neutral,,5600.0,,2017-01-13,59.28,2017-01-20,58.96,-0.53,Completed
2017-01-10,2016,DUK,Duke Energy Corp,22743.0,97942420.64,5571.7764,Brown,"Rio Bravo I/CA,Rio Bravo II/CA,Wildwood Solar II/CA",Green,SunPower Corp,,,2017-01-06,55.02,2017-01-13,54.82,-0.36,Completed
2017-01-09,2016,FET,Forum Energy Technologies Inc,587.64,7947.95,13.5253,Green,Cooper Valves LP,Neutral,,14.5,,2017-01-05,476.0,2017-01-12,469.0,-1.47,Completed
2017-01-05,2016,BLDP,Ballard Power Systems Inc,85.27,3059.86,33.4705,Brown,Ballard Power Systems Europe A/S,Green,Dansk Industri Invest A/S,,,2016-12-30,1.65,2017-01-09,1.74,5.45,Completed
2017-01-04,2016,AR,Antero Resources Corp,3164.15,434856.27,156.3054,Brown,Ohio Utica assets/Warrior South Area,Neutral,Rex Energy Corp,30.0,,2016-12-30,23.65,2017-01-09,24.12,1.99,Completed
2017-01-03,2016,ORA,Ormat Technologies Inc,662.59,169915.94,256.4417,Brown,Viridity Energy Inc,Neutral,"Private Investor,Braemar Energy Ventures (Fund: Braemar Energy Ventures II LP),AltEnergy LLC,Intel Capital Corp (Fund: Intel Capital AppUp Fund)",35.0,,2016-12-30,50.66,2017-01-06,49.68,-1.92,Completed
2016-12-20,2015,ATO,Atmos Energy Corp,4142.14,34561.49,8.3439,Green,Natural gas transportation pipeline,Brown,EnLink Midstream Partners LP,,,2016-12-16,60.9,2016-12-23,61.27,0.61,Completed
2016-12-15,2015,CAT,Caterpillar Inc,47011.0,890000.14,18.9317,Green,Kemper Valve & Fittings Corp,Neutral,,,,2016-12-09,78.75,2016-12-19,76.42,-2.95,Completed
2016-12-14,2015,FANG,Diamondback Energy Inc,591.6,110412.35,284.1958,Brown,"Brigham Resources Operating LLC,Brigham Resources Midstream LLC",Brown,,2408.02,,2016-12-09,83.74,2016-12-19,83.11,-0.74,Completed
2016-12-13,2015,PTEN,Patterson-UTI Energy Inc,1891.28,173556.55,105.9872,Brown,Seventy Seven Energy Inc,Brown,,1363.9,,2016-12-09,24.48,2016-12-16,23.27,-4.93,Completed
2016-11-23,2015,BTE,Baytex Energy Corp,1077.54,1236120.96,1147.1652,Brown,Oil Sands Leases/Alberta,Brown,,48.2,,2016-11-18,3.79,2016-11-28,3.69,-2.83,Completed
2016-11-22,2015,BTE,Baytex Energy Corp,1077.54,1236120.96,1147.1652,Brown,Heavy oil assets/Peace River,Brown,,48.28,,2016-11-18,3.79,2016-11-25,3.76,-0.77,Completed
2016-11-21,2015,PEG,Public Service Enterprise Group Inc,10415.0,16582138.45,1500.3621,Brown,Northampton County solar energy facility/ North Carolina,Green,BayWa r.e. GmbH,12.94,,2016-11-17,30.36,2016-11-25,30.91,1.79,Completed
2016-11-18,2015,ALE,ALLETE Inc,1486.4,7939111.43,8639.0694,Brown,Water & Energy Systems Technology Inc,Neutral,,,,2016-11-14,44.25,2016-11-21,44.86,1.39,Completed
2016-11-15,2015,SM,SM Energy Co,1513.93,244725.72,143.5291,Brown,Producing properties & Undeveloped leasehold interests/Howard County,Neutral,,,,2016-11-11,29.5,2016-11-18,32.46,10.03,Completed
2016-11-04,2015,BKH,Black Hills Corp,1304.6,3953611.08,2987.477,Brown,Peak View Wind project,Green,,109.0,,2016-10-31,45.88,2016-11-07,45.43,-0.99,Completed
2016-11-01,2015,CCI,Crown Castle Inc,3663.85,16283.72,4.4444,Green,"Unnamed Target,Fibernet Direct Florida LLC",Neutral,NextEra Energy Inc,1500.0,,2016-10-28,64.17,2016-11-04,61.77,-3.74,Completed
2016-11-01,2015,OXY,Occidental Petroleum Corp,12480.0,9278730.31,743.488,Brown,Enhanced Oil Recovery Assets/Texas,Brown,,,,2016-10-28,57.81,2016-11-04,52.28,-9.56,Completed
2016-10-31,2015,CNP,CenterPoint Energy Inc,7386.0,1454324.09,196.9028,Brown,Atmos Energy Marketing LLC,Neutral,Atmos Energy Corp,40.0,,2016-10-27,17.12,2016-11-03,17.1,-0.13,Completed
2016-10-31,2015,NEE,NextEra Energy Inc,17486.0,49669111.59,2805.4869,Brown,Oncor Electric Delivery Co LLC,Neutral,Texas Energy Future Capital Holdings LLC,27.0,6.93,2016-10-27,25.32,2016-11-03,25.06,-1.02,Completed
2016-10-25,2015,EQT,EQT Corp,2125.73,549617.73,258.5549,Brown,Trans Energy Inc,Brown,,47.18,,2016-10-21,32.55,2016-10-28,33.39,2.58,Completed
2016-10-25,2015,EQT,EQT Corp,2125.73,549617.73,258.5549,Brown,35 Marcellus wells,Brown,"Trans Energy Inc,Alpha Natural Resources Inc",,,2016-10-21,32.55,2016-10-28,33.39,2.58,Completed
2016-10-19,2015,OII,Oceaneering International Inc,3062.75,50457.66,17.8372,Green,Blue Ocean Technologies LLC,Neutral,,30.0,,2016-10-14,26.81,2016-10-24,26.03,-2.88,Completed
2016-10-18,2015,SM,SM Energy Co,1513.93,244725.72,143.5291,Brown,35700 acres in the Midland Basin/West Texas/US,Brown,Qstar LLC,1607.27,,2016-10-14,36.04,2016-10-21,36.52,1.34,Completed
2016-10-18,2015,CHRD,Chord Energy Corp,1160.14,179568.81,154.7814,Brown,Williston Basin assets/Texas,Brown,SM Energy Co,765.8,,2016-10-14,7.2,2016-10-21,7.44,3.35,Completed
2016-10-12,2015,SUN,Sunoco LP,18460.0,22076.12,5.8905,Green,Retail convenience store assets & wholesale fuel business,Neutral,Denny Oil Co,53.0,,2016-10-07,12.75,2016-10-17,12.88,1.02,Completed
2016-10-07,2015,SRE,Sempra,10231.0,8239048.48,610.7224,Brown,Spire Mississippi Inc,Brown,,,,2016-10-03,40.12,2016-10-10,39.82,-0.73,Completed
2016-09-26,2015,TRP,TC Energy Corp,11300.0,13100004.45,1386.3467,Brown,Columbia Pipeline Partners LP,Brown,,2155.05,3.21,2016-09-22,30.72,2016-09-29,30.56,-0.5,Completed
2016-09-26,2015,DTE,DTE Energy Co,10337.0,17111595.38,1907.4766,Brown,"Stonewall Gas Gathering LLC,Appalachia Gathering system",Brown,"M3 Midstream LLC,Vega Energy Partners LLC",1300.0,,2016-09-22,61.77,2016-09-29,59.78,-3.23,Completed
2016-09-15,2015,NRG,NRG Energy Inc,14674.0,89490677.95,6792.4745,Brown,Wind and solar assets,Green,SunEdison Inc,144.0,,2016-09-09,9.61,2016-09-19,9.29,-3.28,Completed
2016-09-14,2015,PTEN,Patterson-UTI Energy Inc,1891.28,173556.55,105.9872,Brown,Warrior Rig Ltd,Neutral,,,,2016-09-09,16.64,2016-09-19,16.72,0.52,Completed
2016-09-09,2015,TTE,TotalEnergies SE,159197.4,41752429.9,262.2683,Brown,Upstream Barnett Shale Assets,Brown,Expand Energy Corp,420.0,,2016-09-02,29.5,2016-09-12,29.52,0.06,Completed
2016-09-07,2015,DUK,Duke Energy Corp,22371.0,109613737.1,5571.7764,Brown,4.7 MW solar farms/Georgia,Green,SolAmerica Energy LLC,,,2016-09-02,56.33,2016-09-12,55.66,-1.2,Completed
2016-09-06,2015,ENB,Enbridge Inc,33794.0,1799858.03,82.1969,Brown,Spectra Energy Corp,Brown,,42223.61,19.8,2016-09-02,25.93,2016-09-09,28.17,8.64,Completed
2016-09-06,2015,EOG,EOG Resources Inc,9434.42,5191570.95,550.2801,Brown,Yates Petroleum Corp,Brown,,2393.44,,2016-09-02,67.78,2016-09-09,70.64,4.21,Completed
2016-08-26,2015,CVX,Chevron Corp,122566.0,58701000.07,478.9338,Brown,SKIL businesses/North America & Europe,Neutral,Robert Bosch Stiftung GmbH,,,2016-08-22,71.13,2016-08-29,71.2,0.11,Completed
2016-08-17,2015,SHEL,Shell PLC,264960.0,71999834.78,271.7385,Brown,2 properties/Potter,Neutral,,0.65,,2016-08-12,33.11,2016-08-22,33.29,0.54,Completed
2016-08-15,2015,SHEL,Shell PLC,264960.0,71999834.78,271.7385,Brown,2 properties in Potter & Center townships,Neutral,,5.5,,2016-08-11,33.18,2016-08-18,34.12,2.82,Completed
2016-08-09,2015,EXC,Exelon Corp,29447.0,7677225.8,751.2325,Brown,James A. FitzPatrick nuclear power plant/Scriba,Brown,Entergy Corp,110.0,,2016-08-05,18.96,2016-08-12,18.5,-2.45,Completed
2016-08-08,2015,SM,SM Energy Co,1513.93,244725.72,143.5291,Brown,Rock Oil Holdings LLC,Brown,Riverstone Holdings LLC,980.0,,2016-08-04,26.61,2016-08-11,30.0,12.74,Completed
2016-08-01,2015,TSLA,Tesla Inc,4046.02,51882.65,12.8231,Green,Tesla Energy Operations Inc/DE,Green,,5319.16,,2016-07-28,15.37,2016-08-04,15.37,0.0,Completed
2016-08-01,2015,RIG,Transocean Ltd,7386.0,1041609.65,141.0249,Brown,Transocean Partners LLC,Brown,,240.96,17.91,2016-07-28,10.74,2016-08-04,10.83,0.84,Completed
2016-08-01,2015,AR,Antero Resources Corp,2429.93,379811.03,156.3054,Brown,Non-core Southern Marcellus onshore assets/US,Neutral,Equinor ASA,96.0,,2016-07-28,25.89,2016-08-04,27.2,5.06,Completed
2016-07-27,2015,EXC,Exelon Corp,29447.0,7677225.8,751.2325,Brown,Retail electricity & natural gas business,Brown,Consolidated Edison Inc,,,2016-07-22,19.63,2016-08-01,19.65,0.13,Completed
2016-07-26,2015,DUK,Duke Energy Corp,22371.0,109613737.1,5571.7764,Brown,Intercession P11,Neutral,Southern Co/The,,,2016-07-22,60.12,2016-07-29,59.48,-1.05,Completed
2016-07-13,2015,FANG,Diamondback Energy Inc,591.6,110412.35,284.1958,Brown,Southern Delaware basin assets,Green,Luxe Energy LLC,560.0,,2016-07-08,70.41,2016-07-18,71.52,1.58,Completed
2016-07-12,2015,VLO,Valero Energy Corp,81824.0,27368226.39,192.4603,Brown,Parkway Pipeline LLC,Neutral,Kinder Morgan Inc,,,2016-07-08,33.41,2016-07-15,34.96,4.63,Completed
2016-07-05,2015,XIFR,XPLR Infrastructure LP,495.0,2810.2,5.287,Green,"199-MW Cedar Bluff Wind Energy Center/Kansas,86-MW Golden Hills Wind Energy Center/California",Green,NextEra Energy Inc,565.0,,2016-07-01,18.94,2016-07-08,19.26,1.71,Completed
2016-06-30,2015,VRN,Veren Inc,3006.9,2760128.65,502.3677,Brown,"Flat lake resource assets,Waterflood assets",Neutral,Husky Energy Inc,185.8,,2016-06-24,12.27,2016-07-05,12.56,2.38,Completed
2016-06-28,2015,MDU,MDU Resources Group Inc,4014.05,2205069.26,549.3375,Brown,Dakota Prairie Refining LLC,Brown,Calumet Specialty Products Partners LP,28.5,,2016-06-24,6.39,2016-07-01,6.59,3.14,Completed
2016-06-28,2015,RBA,RB Global Inc,515.88,11059.93,21.4392,Green,Sheehan Pipe Line Construction Co,Neutral,Integrated Pipeline Services Inc,,,2016-06-24,27.49,2016-07-01,28.36,3.17,Completed
2016-06-23,2015,SUN,Sunoco LP,18460.0,22076.12,5.8905,Green,Emerge's fuels business,Neutral,Emerge Energy Services LP,178.5,,2016-06-17,13.15,2016-06-27,12.76,-2.93,Completed
2016-06-20,2015,NEE,NextEra Energy Inc,17486.0,49669111.59,2805.4869,Brown,Indiantown Cogeneration LP,Brown,Calypso Energy Holdings LLC,,,2016-06-16,25.08,2016-06-23,24.88,-0.83,Completed
2016-06-16,2015,BLK,BlackRock Inc,11401.0,4846.39,0.5499,Green,211-megawatt wind farm,Green,General Electric Co,,,2016-06-10,278.21,2016-06-20,279.38,0.42,Completed
2016-06-13,2015,PWR,Quanta Services Inc,7572.44,182157.34,25.6389,Brown,TC Backhoe & Directional LP,Neutral,Enterprise Group Inc,13.23,,2016-06-09,23.67,2016-06-16,22.67,-4.19,Completed
2016-06-09,2015,AR,Antero Resources Corp,2429.93,379811.03,156.3054,Brown,Portion of Marcellus Shale Property,Brown,Southwestern Energy Co,450.0,,2016-06-03,28.86,2016-06-13,28.34,-1.8,Completed
2016-05-16,2015,RRC,Range Resources Corp,1713.83,287697.97,167.8688,Brown,Range Resources-Louisiana Inc,Brown,,4287.41,,2016-05-12,40.05,2016-05-19,37.86,-5.47,Completed
2016-05-02,2015,EQT,EQT Corp,2125.73,549617.73,258.5549,Brown,Statoil gas production assets,Brown,Equinor ASA,407.0,,2016-04-28,35.41,2016-05-05,35.15,-0.71,Completed
2016-05-02,2015,DUK,Duke Energy Corp,22371.0,109613737.1,5571.7764,Brown,6 North Carolina Solar Projects,Green,Community Energy Solar LLC,,,2016-04-28,53.88,2016-05-05,55.15,2.35,Completed
2016-05-02,2015,EXC,Exelon Corp,29447.0,7677225.8,751.2325,Brown,Integrated Demand Resources Business,Neutral,Johnson Controls Inc,,,2016-04-28,18.28,2016-05-05,18.39,0.63,Completed
2016-04-29,2015,DNOW,DNOW Inc,3010.0,71882.99,23.8097,Green,"Power Service Inc/WY,Industrial Tool & Repair Inc",Neutral,,,,2016-04-25,17.75,2016-05-02,17.9,0.85,Completed
2016-04-27,2015,SU,Suncor Energy Inc,29208.0,9604343.93,238.9831,Brown,Syncrude Canada Ltd,Brown,Murphy Oil Corp,741.54,,2016-04-22,20.94,2016-05-02,20.72,-1.01,Completed
2016-04-15,2015,SUN,Sunoco LP,18460.0,22076.12,5.8905,Green,Convenience store portfolio,Neutral,Valentine Stores Inc,76.4,,2016-04-11,13.7,2016-04-18,14.4,5.11,Completed
2016-04-13,2015,SUN,Sunoco LP,18460.0,22076.12,5.8905,Green,"Rattlers C-Store Chain,Wholesale Motor Fuel Distribution Business/Kolkhorst Petroleum",Brown,Kolkhorst Petroleum Co,,,2016-04-08,13.79,2016-04-18,14.4,4.43,Completed
2016-04-12,2015,XEL,Xcel Energy Inc,11024.0,51570167.38,4677.9905,Brown,"Rush Creek Wind Energy LLC,Rush Creek Wind Energy II LLC",Green,Invenergy Wind Development North America LLC,,,2016-04-08,31.1,2016-04-15,30.97,-0.44,Completed
2016-04-06,2015,DUK,Duke Energy Corp,22371.0,109613737.1,5571.7764,Brown,Two solar projects/North Carolina,Green,ET Capital Ltd,,,2016-04-01,55.8,2016-04-11,54.64,-2.08,Completed
2016-03-18,2015,MFC,Manulife Financial Corp,32815.0,377899.11,11.516,Green,475 MW Kings Mountain gas-fired generating plant,Brown,Nord-Trondelag Elektrisitetsverk FKF,,,2016-03-14,9.67,2016-03-21,9.95,2.9,Completed
2016-03-17,2015,TRP,TC Energy Corp,11300.0,13100004.45,1386.3467,Brown,Columbia Pipeline Group Inc,Neutral,,12026.25,18.0,2016-03-11,22.4,2016-03-21,23.07,3.0,Completed
2016-03-15,2015,MPLX,MPLX LP,961.0,84332.06,87.7545,Brown,Inland marine assets,Neutral,Marathon Petroleum Corp,580.81,,2016-03-11,11.67,2016-03-18,12.98,11.22,Completed
2016-02-23,2015,EIX,Edison International,11524.0,2399999.08,178.9308,Brown,Eneractive Solutions LLC,Neutral,,,,2016-02-19,44.22,2016-02-26,47.3,6.95,Completed
2016-02-23,2015,EIX,Edison International,11524.0,2399999.08,178.9308,Brown,Delta Energy Services LLC,Neutral,,,,2016-02-19,44.22,2016-02-26,47.3,6.95,Completed
2016-02-22,2015,SU,Suncor Energy Inc,29208.0,9604343.93,238.9831,Brown,Canadian Oil Sands Ltd,Brown,,488.07,7.08,2016-02-18,17.37,2016-02-25,17.85,2.75,Completed
2016-02-03,2015,CLH,Clean Harbors Inc,3275.14,2114696.01,645.6817,Brown,Re-refinery facility/Churchill County,Brown,Vertex Energy Inc,35.0,,2016-01-29,44.31,2016-02-08,43.58,-1.65,Completed
2016-02-02,2015,PEG,Public Service Enterprise Group Inc,10415.0,16582138.45,1500.3621,Brown,Martin County solar energy facility/North Carolina,Green,EcoPlexus Inc,40.0,,2016-01-29,29.95,2016-02-05,31.12,3.9,Completed
2016-02-01,2015,D,Dominion Energy Inc,11683.0,30886040.39,2673.0816,Brown,Dominion Energy Questar Corp,Brown,,5965.44,9.98,2016-01-28,47.68,2016-02-04,47.34,-0.72,Completed
2016-01-29,2015,CNP,CenterPoint Energy Inc,7386.0,1454324.09,196.9028,Brown,Continuum Retail Energy Services LLC,Brown,Continuum Energy LLC,77.5,,2016-01-25,12.5,2016-02-01,13.61,8.89,Completed
2016-01-27,2015,ENB,Enbridge Inc,33794.0,1799858.03,82.1969,Brown,Montney natural gas assets/CA,Brown,Murphy Oil Corp,382.68,,2016-01-22,20.49,2016-02-01,20.66,0.84,Completed
2016-01-27,2015,MUR,Murphy Oil Corp,2787.12,2496652.37,895.7834,Brown,Fossil fuel assets/Athabasca Oil Corp,Brown,Athabasca Oil Corp,345.69,,2016-01-22,12.67,2016-02-01,13.26,4.6,Completed
2016-01-20,2015,EXC,Exelon Corp,29447.0,7677225.8,751.2325,Brown,Bluestream Wind Project,Green,Sir Robert McAlpine Ltd,,,2016-01-15,14.14,2016-01-25,13.98,-1.09,Completed
2016-01-11,2015,ED,Consolidated Edison Inc,12554.0,3195105.85,244.2617,Brown,OCI Solar San Antonio 7 LLC,Green,OCI Holdings Co Ltd,0.19,,2016-01-07,47.01,2016-01-14,48.37,2.89,Completed
2016-01-06,2015,HON,Honeywell International Inc,38581.0,3521053.19,91.2639,Brown,UOP Russell LLC,Brown,,240.0,,2015-12-31,81.53,2016-01-11,77.48,-4.97,Completed
2016-01-05,2015,MDU,MDU Resources Group Inc,4014.05,2205069.26,549.3375,Brown,Thunder Spirit Wind Farm Phase I,Green,ALLETE Inc,200.0,,2015-12-31,4.85,2016-01-08,4.63,-4.48,Completed
2015-12-31,2014,EIX,Edison International,13413.0,2399998.43,178.9308,Brown,Altenex LLC,Neutral,,,,2015-12-24,42.11,2016-01-04,41.45,-1.55,Completed
2015-12-23,2014,HE,Hawaiian Electric Industries Inc,3239.54,6072777.48,1874.579,Brown,Hamakua Energy Partners LP,Green,Ares Management Corp,84.5,,2015-12-18,21.35,2015-12-28,21.58,1.05,Completed
2015-12-21,2014,HEI,HEICO Corp,1132.31,55351235.58,48883.4212,Brown,Robertson Fuel Systems LLC,Neutral,American Securities LLC,255.0,,2015-12-17,25.06,2015-12-24,27.01,7.75,Completed
2015-12-17,2014,DNOW,DNOW Inc,4105.0,97738.83,23.8097,Green,Updike Supply Co,Neutral,,,,2015-12-11,16.6,2015-12-21,16.02,-3.49,Completed
